City,Household_Size,Seasonal_Index,Garden_Area,Avg_Rainfall,Household_Income,Previous_Day_Usage,City_Population,Daily_Water_Used,Avg_Water_Table,Suitability
Bangalore,4,1,78,900,98800,217.4,12000000,217.478,720,Suitable
Kolkata,3,1.221,96.95,1600,62700,277.2,14800000,283.29,1280,Suitable
Delhi,2,0.94,11.7,800,89700,212.737,,207.8,640,Suitable
Delhi,1,0.51,22.188,800,55500,132.4,19000000,133.763,640,Suitable
Mumbai,24,0.613,156.5609244,2200,631200,775.6756384,20400000,625.5148594,1760,Suitable
Mumbai,5,0.91,,2200,34600,264.9,20400000,256.84,1760,Suitable
Pune,2,1.43,119.9,650,98300,,7300000,190.347,520,Suitable
Kolkata,2,0.585,186.503,1600,73600,207.9,14800000,211.6,1280,Suitable
Bangalore,3,0.803,188.9,900,128400,164.2,12000000,162.03,720,Suitable
Pune,5,0.7,23.9,650,142100,161.8,7300000,162,520,Suitable
Bangalore,3,0.8,47.05,900,45500,194.74,12000000,,720,Suitable
Bangalore,1,0.5,60.83,900,124800,216,12000000,214.83,720,Suitable
Chennai,3,1.063,126.6,1400,88300,,11000000,134.7,1120,Suitable
Kolkata,2,1.1,54.36,1600,149300,296.631,14800000,292.13,1280,Suitable
Jaipur,4,0.6,66.01,550,32300,285.03,3500000,278.731,440,Suitable
Ahmedabad,4,0.561,14.65,600,70200,164.816,8000000,168.5,480,Suitable
Kolkata,2,0.8,34.21,1600,136500,210.2,14800000,201.82,1280,Suitable
Jaipur,,0.91,99.196,550,116600,157.39,3500000,172,440,Suitable
Bangalore,6,1.25,,,112400,108.35,12000000,102.93,720,Suitable
Pune,3,0.806,40.52,650,125900,250.36,7300000,250.058,520,Suitable
Bangalore,3,1.37,168.259,900,29900,165.15,12000000,165.92,720,Suitable
Lucknow,1,0.71,181.57,1000,57900,103.782,4500000,100.439,800,Suitable
Bangalore,1,1.13,154.463,900,119200,270.18,12000000,265.35,720,Suitable
Chennai,2,,164.13,1400,117900,164.08,11000000,167.681,1120,Suitable
Mumbai,5,0.756,149.7,2200,120500,295.2,20400000,,1760,Suitable
Pune,3,1.4,54.179,650,147200,120.686,7300000,127.445,520,Suitable
Hyderabad,6,0.611,172.41,850,82100,190.9,10000000,197.66,680,Suitable
Bangalore,1,0.58,154.09,900,115600,106.654,12000000,105.6,720,Suitable
Delhi,2,1.2,168.389,800,129800,248.8,19000000,242.43,640,Suitable
Lucknow,2,1.1,160.726,1000,141400,155.4,4500000,151.419,800,Suitable
Bangalore,4,0.59,84.48,900,136200,,12000000,142.1,720,Suitable
Chennai,2,0.8,28.6,1400,66300,219.34,11000000,213.557,1120,Suitable
Lucknow,4,0.99,149.067,1000,146800,281.684,4500000,284.145,800,Suitable
Delhi,3,0.54,189.592,800,100700,146.529,19000000,139.16,640,Suitable
Jaipur,1,1.5,53.009,550,75400,293.434,3500000,295.94,440,Suitable
Mumbai,1,1.3,42.36,2200,80300,168.5,20400000,159.02,1760,Suitable
Bangalore,2,0.61,151.207,900,67100,135.23,12000000,137.31,720,Suitable
Kolkata,2,1.413,,1600,44700,113.82,14800000,110.9,1280,Suitable
Ahmedabad,5,0.966,133.98,600,134200,126.433,8000000,122.18,480,Suitable
Hyderabad,6,0.71,50.85,850,74600,244.15,10000000,247,680,Suitable
Bangalore,4,1,47.066,900,45600,236.7,12000000,238.277,720,Suitable
Bangalore,2,1.054,28.96,900,54200,168.23,,158.99,720,Suitable
Jaipur,1,1.3,167.925,550,91300,170.7,3500000,167.1,440,Suitable
Chennai,3,0.8,,1400,83500,225.7,11000000,227.35,1120,Suitable
Kolkata,6,0.91,17.1,1600,69600,221.82,14800000,223.8,1280,Suitable
Chennai,5,0.6,177.745,1400,113700,,11000000,221.36,1120,Suitable
Ahmedabad,3,1.4,131.322,600,,,8000000,134.528,480,Suitable
Jaipur,2,0.65,37.025,550,25800,,3500000,234.922,440,Suitable
Pune,4,0.6,184.56,650,20500,204.03,7300000,205,520,Suitable
Chennai,6,1.36,52.3,1400,121500,151.792,11000000,153.55,1120,Suitable
Ahmedabad,5,1.41,96.89,600,147600,283.07,,276.191,480,Suitable
Jaipur,3,1.13,10.5,550,49700,,3500000,132.36,440,Suitable
Jaipur,3,1.28,172.5,550,115900,267.8,,269.651,440,Suitable
Lucknow,2,0.82,146.74,1000,53400,264,4500000,259.731,800,Suitable
Mumbai,4,0.95,13.602,2200,50600,207.8,20400000,207.71,1760,Suitable
Kolkata,3,0.925,178.4,,45000,266.6,14800000,267.871,1280,Suitable
Hyderabad,5,0.91,171.8,850,137600,221.32,10000000,223.7,680,Suitable
Hyderabad,1,1.09,118.42,850,77100,,10000000,231.128,680,Suitable
Ahmedabad,1,,143.3,600,93000,167.537,8000000,171.434,480,Suitable
Chennai,4,0.686,168.137,1400,55600,209.37,11000000,204.25,,Suitable
Pune,2,1,47.376,650,65700,199.7,7300000,192.73,520,Suitable
Ahmedabad,3,1.4,159.64,600,53000,183.812,8000000,186.81,480,Suitable
Kolkata,4,0.71,,1600,80000,215.455,14800000,227.731,1280,Suitable
Hyderabad,1,,37.372,850,55800,212.359,10000000,218.02,,Suitable
Delhi,3,1.2,164.89,800,78600,206.568,19000000,206.35,640,Suitable
Pune,4,1.13,164.5,650,72600,113.7,7300000,115.1,520,Suitable
Kolkata,5,0.807,104.3,1600,135400,211.3,14800000,211.33,1280,Suitable
Chennai,6,1.25,82.99,1400,131100,180.997,11000000,180.6,1120,Suitable
Bangalore,4,1.133,97.864,900,116300,119.91,12000000,121.1,720,Suitable
Delhi,3,0.653,39.2,800,120700,214.64,19000000,217.6,640,Suitable
Kolkata,2,0.93,,1600,,,14800000,130.638,1280,Suitable
Bangalore,1,,116.79,900,,136.139,12000000,136.533,720,Suitable
Jaipur,6,1.38,94.746,550,77600,192.3,3500000,199.2,440,Suitable
Chennai,3,1.2,34.6,1400,106700,209.3,11000000,211.184,1120,Suitable
Bangalore,4,0.65,58.14,900,53400,158.3,12000000,165.2,720,Suitable
Delhi,3,0.801,183.9,,80300,167.55,19000000,166.75,640,Suitable
Lucknow,4,1.172,198.764,1000,144600,130,4500000,130.1,800,Suitable
Mumbai,1,1.174,155.16,2200,140600,141.5,20400000,139.14,,Suitable
Lucknow,2,1.3,124.284,1000,94800,121.85,4500000,118.6,800,Suitable
Mumbai,2,1.276,197.339,2200,148500,234.63,20400000,244.71,,Suitable
Delhi,,1,86.5,800,72400,197.15,19000000,190.3,640,Suitable
Jaipur,6,0.5,88.538,550,25200,113.167,3500000,105.446,440,Suitable
Kolkata,2,1.48,37.1,1600,101100,153.729,14800000,153.009,1280,Suitable
Mumbai,3,0.663,196.158,2200,77000,181.19,20400000,179.47,1760,Suitable
Jaipur,1,0.67,160.6,550,106200,202.4,3500000,197.63,440,Suitable
Lucknow,2,1.32,28.373,1000,89600,282.716,4500000,281.51,800,
Kolkata,6,0.59,,1600,22800,133.942,14800000,133.62,1280,Suitable
Lucknow,2,0.76,139.8,1000,105500,166.81,4500000,170.52,800,Suitable
Kolkata,3,0.5,31.8,1600,143900,248.64,14800000,248.7,1280,Suitable
Mumbai,4,0.74,26.83,2200,143900,165.012,20400000,167.5,1760,Suitable
Jaipur,2,0.6,83.7,550,129500,153.9,3500000,155.2,440,Suitable
Bangalore,24,1.138,,900,704000,812.3705489,12000000,363.0084725,720,Suitable
Chennai,5,1.3,72.7,1400,,260.54,11000000,258.45,1120,Suitable
Kolkata,4,0.9,187.4,1600,136500,153.469,14800000,157.903,1280,Suitable
Lucknow,5,0.88,129.83,1000,73300,187.354,4500000,170.75,800,Suitable
Ahmedabad,6,1.299,50.65,600,125500,279.35,8000000,285.917,480,Suitable
Mumbai,2,1.397,16.6,2200,95800,115.683,20400000,115.869,1760,Suitable
Jaipur,1,0.95,70.1,550,91400,183.125,3500000,182.4,440,Suitable
Kolkata,4,1.048,95.017,1600,107200,153.39,14800000,160.4,1280,Suitable
Ahmedabad,5,1.28,191,600,139300,179.49,8000000,185.4,480,Suitable
Ahmedabad,4,0.96,101.37,600,69900,255.9,8000000,247.324,480,Suitable
Lucknow,2,0.793,94.9,1000,106700,141.63,4500000,140.4,800,Suitable
Bangalore,3,1.039,55.92,900,130200,142.6,12000000,136.2,,Suitable
Ahmedabad,5,0.61,117.15,600,44100,225.59,8000000,223.12,480,Suitable
Pune,,1.2,151.4,650,112100,122.07,7300000,126.056,520,Suitable
Ahmedabad,6,0.671,190.2,600,74700,165.9,8000000,168.3,480,Suitable
Pune,1,1.157,82.2,650,23200,286.41,,274.772,520,Suitable
Jaipur,5,1.5,,550,84200,231.55,3500000,224.5,440,Suitable
Chennai,5,0.941,62.71,1400,78400,117.911,11000000,119.394,1120,Suitable
Kolkata,5,1.367,145.586,1600,25300,121.628,14800000,129.85,1280,Suitable
Hyderabad,6,,77.61,850,85400,171.07,10000000,,680,Suitable
Chennai,2,1.348,,1400,131400,231.347,11000000,235.195,1120,Suitable
Jaipur,4,0.92,20.67,550,113000,152.257,3500000,165.61,440,Suitable
Kolkata,1,1.1,71.4,1600,,135.33,14800000,126.15,1280,Suitable
Bangalore,2,1.24,94.633,900,54200,111.408,12000000,112.18,720,Suitable
Delhi,5,1.33,,800,32700,142.8,19000000,140.022,640,Suitable
Delhi,3,1.291,59.4,,124600,221.54,19000000,228.6,,Suitable
Jaipur,,0.96,32.9,550,54700,295.2,3500000,289.8,440,Suitable
Bangalore,6,1.475,63.66,900,121100,281.06,12000000,277.8,720,Suitable
Lucknow,4,1.325,198.93,1000,82900,106.2,4500000,103.19,800,Suitable
Chennai,3,1.211,78,,73000,172.2,11000000,,1120,Suitable
Pune,2,1.353,88.3,650,25500,271.7,7300000,,520,Suitable
Delhi,,0.88,,800,,172.136,19000000,167.6,640,Suitable
Hyderabad,3,0.851,89.47,850,145300,101.8,10000000,100.13,680,Suitable
Delhi,2,0.76,11.299,800,70200,,19000000,108.1,640,Suitable
Bangalore,1,1.19,154.198,900,139100,294.553,12000000,299.48,720,Suitable
Chennai,5,1.2,103.03,1400,114200,265.4,11000000,267.05,1120,Suitable
Pune,5,0.963,15.03,650,90800,,7300000,159.644,520,Suitable
Mumbai,6,1,167.3,2200,123300,265.2,20400000,272.52,1760,Suitable
Jaipur,3,1,38.8,550,30500,245,,,440,Suitable
Hyderabad,6,0.85,98.1,850,87700,151.54,10000000,153.8,680,Suitable
Lucknow,6,0.5,159.6,1000,71500,190.9,4500000,191.8,800,Suitable
Mumbai,3,0.91,76.3,2200,100400,141.803,20400000,147.2,1760,Suitable
Bangalore,2,1.235,107.222,900,63400,109.12,12000000,105.74,720,Suitable
Chennai,2,0.58,123.1,1400,92400,207.1,11000000,207.4,1120,
Hyderabad,4,1.48,119.7,850,144100,,10000000,165.9,680,Suitable
Delhi,3,1,77.292,800,113600,207.338,19000000,211.5,640,Suitable
Kolkata,4,,61.936,1600,94600,168.977,14800000,162.107,1280,Suitable
Jaipur,2,,137.41,550,127600,202.5,3500000,207.13,440,Suitable
Pune,6,0.8,61.72,,40300,204.32,,209.227,520,Suitable
Bangalore,4,0.832,96.65,900,71600,285.058,12000000,283.244,720,Suitable
Mumbai,6,1.5,29.76,2200,97000,103.09,20400000,106.196,1760,Suitable
Mumbai,5,0.9,154,2200,65100,282.4,20400000,275.65,1760,Suitable
Lucknow,2,0.989,30.6,,134100,279.984,4500000,279.867,800,Suitable
Kolkata,6,1.3,21.48,1600,60800,251.32,14800000,251.09,1280,Suitable
Jaipur,6,0.6,67,550,123600,196.6,3500000,195.9,440,Suitable
Hyderabad,4,1.2,90.443,850,78300,150.622,10000000,,680,Suitable
Hyderabad,3,1.13,158.83,850,,104.4,10000000,107.771,680,Suitable
Pune,3,1.177,27.143,650,,210.278,7300000,222.16,520,Suitable
Delhi,6,0.51,70.3,800,92200,152.577,19000000,136.193,640,Suitable
Bangalore,1,1.1,56.18,900,43200,218.7,12000000,216.248,720,Suitable
Kolkata,4,0.55,137.6,1600,,187.61,14800000,186.74,1280,Suitable
Pune,6,1.3,70.19,650,96700,265.8,7300000,268.456,520,Suitable
Hyderabad,4,1,74.82,850,82300,279.7,10000000,277.04,680,Suitable
Delhi,5,0.75,134.367,800,58500,,19000000,211.9,640,Suitable
Ahmedabad,3,1.124,151.61,600,30800,,8000000,246.8,480,Suitable
Bangalore,5,0.998,36.72,900,104400,195.333,12000000,191.844,720,Suitable
Pune,1,1.125,,650,83400,263.9,7300000,272.92,,Suitable
Delhi,,1.095,88.19,800,50700,178.63,,176.41,640,Suitable
Delhi,1,1.02,133.96,800,135600,240.6,19000000,243.5,,Suitable
Delhi,2,1.136,21.4,800,,130.432,19000000,133.451,640,Suitable
Chennai,6,0.6,194.432,1400,40200,215.1,11000000,220.92,1120,Suitable
Delhi,,1.1,188.95,800,37500,248.12,19000000,250.56,640,Suitable
Delhi,15,1.07,,800,427200,,19000000,1074.323082,640,Suitable
Ahmedabad,1,0.53,30.622,600,76400,231.26,,233.68,480,Suitable
Jaipur,2,1.39,82.77,550,131600,142.5,3500000,142,,Suitable
Kolkata,3,0.68,84.54,1600,53700,271.8,14800000,268.81,1280,Suitable
Mumbai,4,0.847,169,2200,28600,187.07,20400000,188.62,1760,Suitable
Pune,5,0.523,84.731,650,60900,191.6,7300000,188.33,520,Suitable
Delhi,1,0.863,174.05,800,,274.42,19000000,277.9,640,Suitable
Ahmedabad,5,1.041,155.4,600,52400,120.8,8000000,120.4,480,Suitable
Delhi,5,1.401,81.26,,88000,276.3,19000000,273.35,640,Suitable
Bangalore,15,1.1,1176.984277,900,158100,607.6038083,12000000,540.4375261,720,Suitable
Hyderabad,1,0.75,,850,30300,296.22,10000000,291.95,680,Suitable
Chennai,2,,123.62,1400,30100,140.211,11000000,,1120,Suitable
Mumbai,2,0.98,27.04,2200,52500,157.17,20400000,155.7,1760,Suitable
Kolkata,3,0.7,147.505,1600,112600,181,14800000,186.1,1280,Suitable
Lucknow,1,1.3,169.089,1000,90500,214.2,4500000,218.33,800,Suitable
Delhi,2,0.663,184.7,800,58500,200.136,19000000,199.7,640,Suitable
Delhi,2,0.8,134.767,800,88100,199.916,19000000,195.76,640,Suitable
Hyderabad,4,1.3,161.7,850,73300,277.7,10000000,284.19,680,Suitable
Ahmedabad,2,0.576,57.5,600,,131.5,8000000,124.74,480,Suitable
Lucknow,15,1.4,72.2533202,1000,329000,964.6866141,4500000,,800,
Pune,5,1.1,58.1,650,77800,108.6,7300000,112.07,520,Suitable
Lucknow,6,0.83,137.49,1000,107100,185.328,4500000,183.05,800,Suitable
Chennai,3,0.6,49.7,1400,112900,145.47,11000000,137.2,,Suitable
Jaipur,3,0.621,49.32,550,58900,133.9,3500000,128.84,440,Suitable
Delhi,6,1,24.64,800,146600,236,19000000,234.93,640,Suitable
Kolkata,2,1.15,23.711,1600,77500,174.05,14800000,174.985,1280,Suitable
Mumbai,4,1.135,130.133,2200,88400,264.914,20400000,,1760,Suitable
Bangalore,6,0.533,143.08,900,51300,279.35,12000000,274.7,720,Suitable
Lucknow,5,1.47,193.23,1000,36300,112.81,4500000,111.341,800,Suitable
Chennai,6,1.05,182.4,1400,62900,127.16,11000000,130,1120,Suitable
Delhi,5,0.9,189.404,800,120700,286.36,19000000,282.5,640,Suitable
Kolkata,4,0.9,112.807,1600,29600,155.609,14800000,147.763,1280,Suitable
Lucknow,4,1.19,16.37,1000,64100,258.16,4500000,262.7,800,Suitable
Hyderabad,4,0.705,170.865,850,92400,260.3,10000000,,680,Suitable
Delhi,6,1.072,199.084,800,67600,113.151,19000000,122.378,640,
Chennai,5,1.1,85.14,1400,99600,135.986,11000000,139.87,1120,Suitable
Mumbai,4,,124.24,2200,138200,298.03,20400000,301.17,1760,Suitable
Delhi,5,1.4,147.5,800,92700,179.4,19000000,177.556,640,Suitable
Kolkata,5,0.829,100.656,1600,71300,204.19,14800000,204.4,1280,Suitable
Delhi,4,0.5,122.2,800,43800,294.7,19000000,306.76,640,Suitable
Jaipur,,0.723,160.37,550,33000,178.2,3500000,180.102,440,Suitable
Mumbai,2,1.3,31.3,2200,103800,265.9,20400000,265.7,1760,
Kolkata,3,0.6,34.79,1600,103700,135.43,,139.93,1280,Suitable
Bangalore,6,0.952,353.9003924,900,704400,709.0476659,12000000,513.1711071,720,
Hyderabad,6,0.928,50.9,850,133600,123.2,10000000,124.441,680,Suitable
Hyderabad,5,0.928,181.66,850,106500,282.474,10000000,286.923,,Suitable
Jaipur,2,1.03,122.03,550,80600,294.476,3500000,293.65,440,Suitable
Kolkata,3,0.558,,1600,81100,165.05,14800000,165.91,1280,Suitable
Kolkata,6,0.97,88.3,1600,126200,247.8,14800000,246.06,1280,Suitable
Kolkata,6,0.787,109.25,1600,60200,128.5,14800000,127.3,1280,Suitable
Ahmedabad,5,1.1,131.28,600,123100,244.1,8000000,250.9,480,Suitable
Mumbai,5,0.5,174.6,2200,117900,116,20400000,110.33,1760,Suitable
Bangalore,2,1.03,,900,93800,218.293,,214.66,720,Suitable
Chennai,1,1.2,50.079,1400,30800,216.2,11000000,219.608,1120,
Pune,,0.515,45.3,650,97700,150.23,7300000,159.7,520,Suitable
Lucknow,,0.85,38.24,1000,41100,151.2,,147.089,800,Suitable
Delhi,1,0.56,101.1,800,86000,,19000000,195.3,640,Suitable
Bangalore,3,0.579,74.373,900,90800,135.24,12000000,134.7,720,Suitable
Lucknow,6,0.531,90.9,1000,63900,196.4,4500000,192.42,800,Suitable
Pune,5,1.15,45,650,114000,148.33,7300000,150.62,520,Suitable
Jaipur,4,0.5,,550,146100,249.7,3500000,243.79,440,Suitable
Mumbai,4,1.2,56.152,2200,38300,196.28,20400000,206.478,1760,Suitable
Bangalore,2,0.6,67.07,900,37800,265.04,12000000,269.36,720,Suitable
Pune,4,0.809,14,650,130000,169.816,7300000,166.5,520,Suitable
Pune,4,0.717,,650,149500,165.321,7300000,169.765,520,Suitable
Bangalore,3,0.6,115.02,900,75500,131.992,12000000,125.102,720,Suitable
Lucknow,2,1,151.32,1000,128900,224.05,4500000,228.3,800,Suitable
Kolkata,4,0.7,47.6,1600,42800,154.1,14800000,155.185,1280,Suitable
Pune,3,0.84,188.25,650,29400,126.42,7300000,,520,Suitable
Bangalore,4,1.03,180.573,900,81700,113.9,12000000,115.1,720,Suitable
Jaipur,6,1,128.8,550,24600,128.7,3500000,,440,Suitable
Chennai,3,1.5,54.007,,124800,115.927,11000000,111.17,1120,Suitable
Pune,5,0.592,28.469,650,81200,140.81,7300000,,520,Suitable
Mumbai,1,1,77.972,2200,24100,148.24,20400000,147.037,1760,Suitable
Kolkata,1,1.47,93.275,1600,69100,161.714,14800000,175.45,1280,Suitable
Hyderabad,1,0.86,179.8,850,62100,132,10000000,125.066,680,Suitable
Delhi,6,1.473,176.8,800,97400,216.6,19000000,214.487,640,Suitable
Ahmedabad,6,1.2,102.98,600,93200,,8000000,114.8,480,Suitable
Ahmedabad,3,1.258,41.268,600,110600,118.5,8000000,117.1,480,Suitable
Chennai,5,1.466,186.7,1400,96400,208.6,11000000,209.01,1120,Suitable
Kolkata,5,1.27,115.36,1600,,172.384,14800000,175.26,,Suitable
Ahmedabad,3,1.082,64.8,600,42000,188.47,8000000,185.7,480,Suitable
Lucknow,8,1.2,67.1714279,1000,879600,651.7688964,4500000,904.9818057,800,Suitable
Mumbai,3,1.169,69.959,2200,83000,165.09,20400000,166.69,1760,Suitable
Kolkata,3,0.577,125.19,1600,37300,125.7,14800000,121.546,1280,Suitable
Chennai,5,1.4,,1400,40400,139.1,11000000,136.263,1120,Suitable
Mumbai,1,0.52,82.091,2200,93600,285.9,20400000,282.836,1760,Suitable
Mumbai,4,1.143,93.65,2200,,198.824,20400000,,1760,Suitable
Ahmedabad,3,1.05,53.54,600,94700,230.62,8000000,228.2,480,Suitable
Lucknow,6,1.04,83.9,1000,105500,163.1,4500000,165,,Suitable
Jaipur,4,0.99,188.836,550,103600,102.19,3500000,98.94,440,Suitable
Lucknow,5,0.8,159.7,1000,118600,241.898,4500000,246.327,800,Suitable
Lucknow,3,1.241,56.866,1000,77400,110.16,4500000,110.55,800,Suitable
Jaipur,2,0.75,171.8,550,140900,162.96,3500000,165.1,440,Suitable
Jaipur,2,1.09,105,550,133500,140.49,3500000,130,440,Suitable
Kolkata,2,0.64,51.47,1600,65000,208.53,14800000,209.42,1280,Suitable
Chennai,3,0.813,37.2,1400,144000,173.52,,169.94,1120,
Lucknow,3,1.449,193.33,1000,129500,129.75,4500000,124.688,800,Suitable
Bangalore,5,1.295,47.918,900,96300,221.833,12000000,221.23,720,Suitable
Mumbai,2,0.77,33.4,2200,46100,188.305,20400000,189.7,1760,Suitable
Lucknow,4,,167.71,1000,117900,113.92,4500000,108.22,800,Suitable
Kolkata,6,1.1,85.995,1600,38900,233.14,14800000,237.7,,Suitable
Jaipur,2,0.566,133.438,550,142000,113.28,3500000,117.6,440,Suitable
Kolkata,4,1.245,153.63,1600,20300,139.99,14800000,146.85,1280,Suitable
Pune,5,0.89,183.93,650,111800,276.074,7300000,278.4,520,Suitable
Kolkata,5,0.525,34.08,1600,65000,120.9,14800000,122.85,1280,Suitable
Lucknow,,1.02,106.8,1000,122400,216.83,4500000,218.852,800,Suitable
Ahmedabad,4,1.442,77.574,600,103700,108.08,8000000,99.7,480,Suitable
Jaipur,1,0.592,174.708,550,140200,106.9,3500000,105.437,440,Suitable
Jaipur,4,1.04,172.93,550,103600,110.68,3500000,120.37,440,
Delhi,2,0.92,23.051,800,108800,250.03,19000000,244.86,640,Suitable
Kolkata,4,,63.8,1600,130100,233.8,14800000,235.47,1280,Suitable
Ahmedabad,6,0.826,198.2,600,75300,285.451,8000000,283.08,480,Suitable
Jaipur,1,1.43,117.91,550,84700,124.2,3500000,128.64,440,Suitable
Delhi,,1,132.4,800,53400,281.9,19000000,277.7,640,Suitable
Ahmedabad,1,0.987,,600,45900,,8000000,290.13,480,Suitable
Lucknow,6,1.181,113.1,1000,76100,244.617,4500000,,800,Suitable
Delhi,5,1.17,12.18,800,94500,158.3,19000000,156.739,640,Suitable
Kolkata,1,0.61,115.83,1600,109200,123.019,14800000,120.15,1280,Suitable
Lucknow,5,1.199,183.771,1000,88700,294.8,4500000,295.582,800,Suitable
Delhi,5,0.619,71.1,800,131400,283.47,19000000,282,640,Suitable
Jaipur,1,0.852,67.15,550,,196.4,3500000,,440,Suitable
Mumbai,2,0.62,150.3,2200,42300,151.031,20400000,160,1760,Suitable
Hyderabad,3,1.428,41.8,850,126600,179.238,10000000,178.12,680,Suitable
Mumbai,1,0.5,27.33,2200,145100,181.681,20400000,173.51,1760,Suitable
Mumbai,4,1.01,84.26,2200,,147.26,20400000,,1760,Suitable
Delhi,6,0.986,180.417,800,97000,112.385,19000000,111.696,640,Suitable
Hyderabad,,1.21,109.5,850,46300,,10000000,288.2,680,
Kolkata,4,1.1,116.163,1600,57600,224.863,14800000,226,1280,Suitable
Chennai,5,1.19,121,1400,57200,117.9,11000000,111.229,1120,Suitable
Chennai,5,1.4,65.6,1400,145400,178.39,11000000,182.4,1120,Suitable
Ahmedabad,4,1.29,102.7,600,65300,168.7,8000000,179.6,480,Suitable
Mumbai,3,1.4,41.9,2200,147800,140.447,20400000,146.007,1760,Suitable
Lucknow,2,1.38,166.492,1000,31800,132.05,,133.696,800,Suitable
Pune,6,1.32,137.102,650,,249.8,7300000,252.2,520,Suitable
Kolkata,3,0.9,102.6,1600,36000,271.9,14800000,269.85,1280,Suitable
Lucknow,3,0.77,128.423,1000,125800,208.2,4500000,212.9,,
Ahmedabad,2,0.598,117.94,600,103000,205.4,,210.99,480,
Chennai,2,0.5,27.8,1400,35100,118.7,11000000,121.64,1120,Suitable
Hyderabad,6,1.4,105.53,850,148500,256.071,10000000,,680,Suitable
Mumbai,6,0.6,134.7,2200,27200,176.025,20400000,177.51,1760,Suitable
Delhi,1,1.2,161.153,800,30700,,19000000,181.47,640,Suitable
Delhi,3,0.89,181.3,800,48300,256.2,19000000,251.865,640,Suitable
Chennai,5,1.4,176.35,1400,62600,127.1,11000000,,1120,Suitable
Ahmedabad,6,0.9,16.33,600,115500,274.8,8000000,267.95,480,Suitable
Bangalore,4,0.536,12.74,900,60000,194.82,12000000,188.6,720,Suitable
Bangalore,3,1.298,45.79,900,99900,139.2,12000000,139.86,720,Suitable
Pune,1,0.7,62.64,650,61100,219.22,7300000,213.6,520,Suitable
Jaipur,6,1.45,151.91,550,59600,,3500000,265.59,440,Suitable
Hyderabad,2,0.7,26.994,,121000,156.3,10000000,160.6,680,Suitable
Delhi,,1.424,66.28,800,85700,165.55,19000000,162.813,,Suitable
Hyderabad,1,0.884,78.512,850,147400,168.28,10000000,170.92,680,Suitable
Jaipur,,0.841,93.7,550,85600,238.39,3500000,243,440,Suitable
Kolkata,2,1.4,10.796,1600,129400,209.18,14800000,208.219,1280,Suitable
Jaipur,4,1.11,100.02,550,86900,250.14,3500000,240.645,440,Suitable
Delhi,3,1.5,41.42,800,,237.6,19000000,242.93,640,Suitable
Chennai,6,1.06,73.69,,112200,,11000000,156.12,1120,Suitable
Ahmedabad,5,1.185,94.7,600,,160.67,8000000,169.8,480,Suitable
Lucknow,,1.109,37.31,1000,134400,299.41,4500000,299.1,800,
Kolkata,5,0.502,145.53,1600,63100,253.5,14800000,248.1,1280,Suitable
Lucknow,4,1.09,43.7,1000,90900,260.1,4500000,253.8,800,Suitable
Lucknow,3,1.1,154.97,1000,125300,109,4500000,114.56,,Suitable
Bangalore,2,0.94,174.22,900,136700,114.05,12000000,112.21,720,Suitable
Bangalore,2,1.28,52.6,900,77400,209.5,12000000,220.2,720,Suitable
Ahmedabad,1,0.693,22.3,600,23500,,8000000,161.238,480,Suitable
Delhi,3,0.79,149.2,800,141800,203.636,19000000,207.147,640,Suitable
Hyderabad,4,1.12,24.642,850,32300,213.1,10000000,204.6,680,Suitable
Hyderabad,1,0.694,128,850,59100,221.7,10000000,219.986,680,Suitable
Lucknow,1,0.7,197.63,1000,88900,139.572,4500000,136.857,800,Suitable
Jaipur,4,1.3,38.089,550,109600,148.7,,145.9,440,Suitable
Jaipur,1,0.715,52.97,550,,101.86,,97.2,440,Suitable
Delhi,3,0.879,91.489,800,53900,260.123,19000000,257.558,640,Suitable
Pune,6,1.18,142.47,650,132300,244.064,7300000,248,520,Suitable
Lucknow,2,0.69,79.3,1000,27400,161.71,4500000,159.4,,Suitable
Delhi,4,0.524,11.3,800,,296.4,19000000,304.6,640,Suitable
Jaipur,4,0.838,186.933,550,145400,116.594,3500000,121.3,440,Suitable
Kolkata,,,,1600,112500,152.3,14800000,150.445,1280,
Mumbai,3,1.31,67.25,2200,126100,243.67,20400000,244.5,1760,Suitable
Bangalore,3,0.891,44.914,900,138000,279.154,12000000,283.423,720,Suitable
Ahmedabad,1,1.409,62.55,600,110900,154.9,8000000,154.96,480,Suitable
Mumbai,3,0.933,146.24,2200,111600,272.726,20400000,270.7,1760,Suitable
Chennai,6,1.3,41.21,1400,53100,267.1,11000000,275.3,1120,Suitable
Pune,4,0.651,103.7,650,64200,292.84,7300000,299.2,520,Suitable
Jaipur,6,0.9,72.283,550,55600,170.58,3500000,165.39,440,Suitable
Bangalore,,1.215,138.82,900,114300,131.53,12000000,126.94,720,Suitable
Lucknow,6,1.345,132.04,1000,64900,217.852,4500000,214.1,800,Suitable
Lucknow,3,0.629,111.448,1000,70200,127.7,4500000,122.913,800,Suitable
Ahmedabad,4,1.013,176.676,600,26100,253.8,8000000,254.879,480,Suitable
Jaipur,3,0.8,16.1,550,104300,211.276,3500000,208.19,440,Suitable
Hyderabad,6,1.2,155.061,850,76800,255.2,10000000,255.285,680,Suitable
Jaipur,6,0.54,115.82,,53400,103.4,3500000,105.292,440,Suitable
Lucknow,2,0.66,185.468,1000,55900,280.386,4500000,281.838,800,Suitable
