City,Household_Size,Seasonal_Index,Garden_Area,Avg_Rainfall,Household_Income,Previous_Day_Usage,City_Population,Daily_Water_Used,Avg_Water_Table,Suitability
Mumbai,3,1.04,142.771,2200,44400,194.79,20400000,191.5,1760,Suitable
Bangalore,1,0.704,124.9,900,82300,266.4,12000000,272.317,720,Suitable
Pune,5,0.528,79,650,130800,262.28,7300000,254.177,520,Suitable
Kolkata,6,1.01,120.583,1600,48200,176.7,14800000,174.85,1280,Suitable
Pune,4,0.94,110,650,71900,101.833,7300000,98.8,520,Suitable
Ahmedabad,2,0.7,171.21,600,79600,118.315,8000000,114,480,Suitable
Ahmedabad,1,1,41.583,600,35900,281.893,8000000,287.3,480,Suitable
Bangalore,1,0.882,17.702,900,133400,286.69,12000000,284.718,720,Suitable
Jaipur,4,1.04,118.67,550,99600,164.55,3500000,,440,Suitable
Hyderabad,3,0.52,28.7,850,66100,166.2,10000000,162.17,680,Suitable
Chennai,6,0.7,88.8,1400,,,11000000,258.3,1120,Suitable
Chennai,6,0.961,58.69,1400,98000,278.81,11000000,286.2,1120,Suitable
Chennai,3,1,,,91300,277.668,11000000,272.73,1120,Suitable
Pune,3,0.9,133.2,650,75200,219.057,7300000,218,520,Suitable
Hyderabad,6,1.449,32.822,850,67600,199.66,10000000,203.747,680,Suitable
Mumbai,4,1.07,48.213,2200,108100,186.8,20400000,191.852,1760,Suitable
Kolkata,2,0.8,73.42,,63100,,14800000,285.1,1280,
Kolkata,2,1.5,18.1,1600,108000,266.13,14800000,259.924,1280,Suitable
Hyderabad,,1.468,69.48,850,98700,290.3,10000000,282.1,680,Suitable
Pune,1,1.186,37.3,650,62400,250.533,7300000,247.1,520,Suitable
Jaipur,6,0.7,170.134,550,81500,196.4,3500000,197.5,440,
Lucknow,6,0.51,181.32,1000,147500,142.05,4500000,140.5,800,Suitable
Jaipur,5,1.422,137.396,,98700,110.7,3500000,104.484,,
Kolkata,5,1.39,158.9,,39200,288.8,14800000,293.286,1280,Suitable
Mumbai,3,1,59.61,2200,78100,134.22,20400000,131.2,1760,Suitable
Lucknow,2,0.77,68.421,1000,37400,119.7,,128.6,800,Suitable
Jaipur,4,,117.94,550,,233.965,3500000,236.21,440,Suitable
Hyderabad,1,0.6,49.9,850,121200,297.5,10000000,306.577,680,Suitable
Bangalore,4,1.337,80.934,900,131800,,12000000,293.733,720,Suitable
Chennai,4,1.4,49.579,1400,67900,185.5,11000000,191.314,1120,
Delhi,3,0.904,,800,,177.4,19000000,169.2,640,Suitable
Bangalore,4,1.25,47.1,900,24700,260.498,,260.44,720,Suitable
Chennai,,0.548,185.26,1400,108100,289.5,11000000,285.8,1120,Suitable
Mumbai,6,0.72,183.3,2200,52400,229.822,20400000,228.7,1760,Suitable
Hyderabad,4,0.93,135.901,850,85100,175.6,10000000,171,680,Suitable
Jaipur,4,0.9,172.884,550,51800,172.33,,168.24,440,Suitable
Hyderabad,4,1.3,163.4,850,98700,226.9,10000000,222.079,680,Suitable
Lucknow,6,1.087,158.97,1000,91100,219.8,4500000,216.847,800,Suitable
Bangalore,6,1.215,34.432,900,34500,154.6,12000000,155.41,720,Suitable
Ahmedabad,1,0.7,150.514,600,137600,270.8,8000000,275,480,Suitable
Chennai,6,0.711,90.97,1400,29800,288.3,11000000,287,1120,Suitable
Hyderabad,,,67.833,,72700,231.782,10000000,235.338,680,Suitable
Chennai,3,1.4,36.68,1400,75400,,11000000,139.253,1120,Suitable
Chennai,1,1.462,,1400,125200,286.9,11000000,283.17,1120,Suitable
Mumbai,1,1.4,129,2200,59600,170,20400000,166.14,1760,Suitable
Lucknow,4,1,187.706,1000,115900,208.068,4500000,,800,Suitable
Mumbai,4,0.9,124.398,2200,143300,214.69,20400000,216.31,,Suitable
Mumbai,1,0.6,,2200,84700,215.86,20400000,214.4,1760,Suitable
Mumbai,3,0.57,67.73,2200,81600,129,20400000,124.18,1760,Suitable
Jaipur,1,0.627,172.69,550,87100,168.095,3500000,168.5,440,Suitable
Lucknow,6,0.562,196.49,1000,106100,294.017,4500000,297.444,800,Suitable
Chennai,,0.97,62.1,1400,54500,161.775,11000000,168.093,1120,Suitable
Chennai,6,0.6,19.49,1400,46600,289.616,11000000,290.03,1120,Suitable
Lucknow,1,1.1,33.67,1000,56100,290.2,4500000,297.301,800,Suitable
Lucknow,1,1.5,48.16,1000,38100,147,4500000,147.143,800,Suitable
Bangalore,6,1,74.35,900,115200,292.757,12000000,304.13,720,Suitable
Kolkata,5,1.22,76.09,1600,127600,118.656,14800000,117.97,1280,Suitable
Chennai,3,1.206,148.878,1400,25600,103.641,11000000,96.92,1120,Suitable
Pune,6,0.988,120.3,650,143700,143.22,7300000,140,520,Suitable
Lucknow,4,1.4,22.5,1000,136600,239.97,4500000,245.02,800,Suitable
Pune,3,0.801,148.087,650,55100,158.858,,156,520,Suitable
Hyderabad,3,0.84,55.59,850,22200,264.095,10000000,270.2,680,Suitable
Pune,3,0.98,66.173,650,89700,295.43,7300000,300.85,520,Suitable
Pune,2,1.282,61.9,650,43600,272.86,7300000,,520,Suitable
Jaipur,3,,145.58,550,92600,199.87,3500000,193.56,440,Suitable
Delhi,5,1.13,45.227,800,103000,261.2,19000000,264.46,640,Suitable
Bangalore,6,0.9,481.5522176,900,103200,1072.215016,,611.7911818,720,Suitable
Bangalore,2,0.9,191.26,900,124100,269.2,12000000,272.2,720,Suitable
Kolkata,5,1.05,189.3,1600,57700,230.3,14800000,233,1280,
Lucknow,4,0.6,11.188,1000,103400,200.017,4500000,190.035,800,Suitable
Pune,2,1.27,162.21,650,125200,210.321,7300000,208.2,520,Suitable
Lucknow,1,1,108.83,1000,44100,287,4500000,279.22,800,Suitable
Hyderabad,5,0.978,198.38,850,109400,296.5,10000000,292.9,680,Suitable
Chennai,6,,124.53,1400,105000,122.033,11000000,114.738,1120,Suitable
Hyderabad,5,1.39,105.46,850,73600,239.62,10000000,234.4,680,Suitable
Pune,1,0.55,134.2,650,32700,185.8,7300000,181.58,520,Suitable
Chennai,5,0.5,119.06,1400,30000,251.792,11000000,259.4,1120,Suitable
Jaipur,6,1.3,184.934,550,147900,275.8,3500000,286.15,,Suitable
Kolkata,5,1.3,131.8,1600,114900,287.493,14800000,288.67,1280,Suitable
Bangalore,5,1.31,199.5,900,60600,281.6,12000000,280.497,720,Suitable
Mumbai,4,1.49,131.17,2200,79300,130.1,20400000,127.754,,Suitable
Delhi,5,0.7,125.9,800,39800,173.515,19000000,173.1,640,Suitable
Chennai,4,0.52,194.9,1400,33400,190.095,11000000,191.1,1120,Suitable
Mumbai,3,1.4,85.21,2200,71900,126.447,20400000,124,1760,Suitable
Bangalore,5,0.991,65.916,900,56800,136.83,12000000,143.58,720,Suitable
Delhi,4,0.501,146.3,800,112100,236.2,19000000,230.721,640,Suitable
Hyderabad,2,1.281,87.2,850,100900,218.8,10000000,218.2,680,Suitable
Chennai,6,1.12,12.58,1400,32900,139.95,11000000,136.568,1120,Suitable
Kolkata,1,1,140.3,1600,123900,150.942,,149.001,1280,Suitable
Jaipur,4,1.4,190.41,550,60700,173.3,3500000,170.37,440,Suitable
Chennai,1,0.84,130.91,1400,56400,209.38,11000000,209.9,1120,Suitable
Hyderabad,5,1.31,160.706,850,26300,108.6,10000000,106.662,680,Suitable
Bangalore,4,0.83,69.919,900,143400,194.589,12000000,189.7,720,Suitable
Jaipur,3,0.807,,550,22500,165.9,3500000,163.1,440,Suitable
Bangalore,1,0.6,,900,108200,206.418,12000000,210.4,720,Suitable
Pune,4,1.3,29.214,650,93200,102.561,,97.92,520,Suitable
Pune,3,0.531,74.62,650,125900,205.381,,209.583,520,Suitable
Bangalore,5,0.9,162.9,900,83000,239.411,12000000,243.892,720,Suitable
Bangalore,1,,168.55,900,48000,130.567,12000000,137.58,720,Suitable
Lucknow,3,1.2,105.169,1000,51600,198,,199.464,800,Suitable
Lucknow,3,0.8,73.8,1000,35000,133.17,4500000,125.2,800,Suitable
Jaipur,1,0.53,182.7,550,83300,253.6,3500000,249.955,440,Suitable
Bangalore,1,0.72,187.9,900,127900,157.9,12000000,157.4,720,Suitable
Mumbai,6,1.1,115.35,2200,133400,270.6,20400000,281.45,1760,Suitable
Kolkata,,0.8,176.704,1600,44700,167.265,14800000,173.36,1280,Suitable
Pune,2,0.817,14.75,650,64000,245.53,,,,Suitable
Jaipur,6,1.224,186.11,,90200,139.323,3500000,140.5,440,Suitable
Delhi,5,1.016,40.1,800,106700,166.1,19000000,155.3,640,Suitable
Mumbai,,1.149,31.6,2200,36100,173.941,20400000,177.919,1760,Suitable
Pune,5,1.376,89.7,650,97700,222.7,7300000,225.18,520,Suitable
Ahmedabad,4,1.44,119.6,600,69400,183.03,8000000,189.2,480,Suitable
Bangalore,1,1.27,98.8,900,56300,176.3,12000000,180.4,720,Suitable
Jaipur,6,,172.2,,143000,,3500000,258.21,440,Suitable
Lucknow,2,1.12,21.4,1000,126600,125.4,4500000,129.293,800,Suitable
Bangalore,3,0.593,101.8,900,65300,281.58,12000000,277.3,720,Suitable
Chennai,3,1.481,136.82,1400,31100,139.1,11000000,145.497,1120,Suitable
Mumbai,2,0.78,140.63,2200,70400,213.414,20400000,210.83,1760,Suitable
Ahmedabad,5,1,35.6,600,147100,109.3,8000000,113.7,480,Suitable
Kolkata,5,0.649,75.2,1600,79800,279.606,14800000,284.3,1280,Suitable
Kolkata,5,0.6,114.47,1600,51500,285.6,14800000,274.963,1280,Suitable
Chennai,5,1.17,134.5,1400,35900,133.762,11000000,134.053,1120,Suitable
Kolkata,6,0.73,103.6,1600,71500,192.31,14800000,197.1,1280,Suitable
Delhi,6,0.6,37.22,800,,246.986,19000000,246.44,640,Suitable
Lucknow,6,1.362,125.6,1000,33900,177.863,,172.35,800,Suitable
Lucknow,4,1.45,43.786,,80400,260.67,4500000,257.1,800,Suitable
Hyderabad,6,0.78,65.9,850,145600,107.292,10000000,105.2,,Suitable
Chennai,1,1.053,38,1400,108500,226.2,11000000,235.6,1120,Suitable
Chennai,6,1.005,96.2,1400,102800,209.991,11000000,209.162,1120,Suitable
Kolkata,3,0.73,140.08,1600,118600,148.6,14800000,154.52,1280,Suitable
Delhi,1,0.541,84,800,115000,293.284,19000000,298.2,640,Suitable
Chennai,1,0.9,,1400,22300,140.1,,137.818,1120,Suitable
Lucknow,,1.3,,1000,131500,203.871,4500000,201.1,800,Suitable
Bangalore,3,1.2,186.8,900,133500,265.28,12000000,263.9,720,Suitable
Kolkata,3,1.37,77.24,1600,105100,274.6,14800000,,1280,Suitable
Lucknow,4,0.952,46.3,1000,148700,282.69,4500000,274.84,800,Suitable
Kolkata,1,1.28,159.69,1600,45600,197.1,14800000,196.817,,Suitable
Jaipur,1,1.227,106,550,48200,245.1,3500000,242.63,440,Suitable
Delhi,6,0.945,89.7,800,124800,,19000000,138.98,640,Suitable
Bangalore,,0.8,94.9,900,20400,126.302,12000000,132.94,720,Suitable
Kolkata,6,1.17,130.1,1600,35600,164.28,14800000,165.13,1280,Suitable
Bangalore,2,0.65,53.09,900,138000,140.25,12000000,140.5,720,Suitable
Hyderabad,3,1.31,199,850,127900,222.36,10000000,227.169,680,Suitable
Lucknow,6,1.5,141.685,1000,122000,104.9,4500000,106.2,800,Suitable
Bangalore,3,1,137.65,900,137500,264,12000000,260.442,,Suitable
Hyderabad,2,1.361,156.7,850,137300,193.7,10000000,185.815,680,Suitable
Jaipur,,0.8,48.12,550,34800,,3500000,289.207,440,Suitable
Chennai,5,,163,1400,145300,248.555,11000000,254.02,1120,Suitable
Jaipur,1,1.434,129.455,550,106800,224.7,3500000,224.001,440,
Pune,3,0.756,188.15,650,82500,173.167,7300000,181.3,520,Suitable
Chennai,5,0.9,126.2,1400,85700,183.3,11000000,182.9,1120,Suitable
Bangalore,6,0.99,63.3,900,100500,188.871,,185.887,720,Suitable
Kolkata,3,1.204,,1600,66700,187.3,14800000,188.63,1280,Suitable
Kolkata,,,13.6,1600,117800,135.7,14800000,141.234,1280,Suitable
Pune,5,1.217,16.3,,99000,255.84,7300000,257.8,520,Suitable
Delhi,5,1.1,35.298,800,59000,275.156,19000000,272.452,640,Suitable
Ahmedabad,4,1.295,48.68,600,148100,207.363,8000000,205.647,480,Suitable
Mumbai,5,0.74,158,2200,147000,170.7,20400000,166.602,1760,Suitable
Ahmedabad,3,0.9,102.7,600,21600,130.03,8000000,127.2,480,Suitable
Ahmedabad,,0.51,194.44,600,76200,219.91,8000000,220.3,480,Suitable
Bangalore,6,1.11,20.22,900,41800,,12000000,289.07,720,Suitable
Pune,5,1.486,91.631,650,58800,276,7300000,277.81,520,Suitable
Bangalore,5,1.2,,900,128000,148.178,12000000,147.1,720,Suitable
Jaipur,6,,125.988,550,47400,237.5,3500000,235.582,440,Suitable
Jaipur,5,0.8,68.79,550,141300,168.117,3500000,161.6,440,Suitable
Bangalore,4,0.8,98.7,900,137500,105.2,12000000,105,720,Suitable
Kolkata,,0.806,30.923,1600,82700,236.107,14800000,231.1,1280,Suitable
Pune,3,,43.4,650,38900,250.3,7300000,245.3,520,Suitable
Delhi,4,1,26.66,800,75600,292.72,19000000,291.6,640,Suitable
Bangalore,4,0.92,50.644,900,47900,195.47,12000000,202.1,720,Suitable
Delhi,4,1.49,137.155,800,131800,192.2,19000000,187.84,640,Suitable
Mumbai,6,1.4,97,2200,41800,103.727,20400000,99.46,1760,Suitable
Pune,5,0.792,161.15,650,125800,130.72,7300000,128.706,520,
Pune,4,0.67,,650,122300,278.8,7300000,,520,Suitable
Bangalore,1,,136.641,900,148800,194,12000000,186.135,720,Suitable
Hyderabad,6,0.92,24.1,850,22000,199.74,10000000,193.26,680,Suitable
Hyderabad,1,0.7,26.07,850,24000,172.26,10000000,177.24,680,Suitable
Mumbai,1,1.24,159.1,2200,78200,132.521,20400000,140.1,1760,Suitable
Ahmedabad,,0.6,81.1,600,119000,157.9,8000000,151.969,480,Suitable
Jaipur,2,1.48,62.9,550,,,3500000,108.44,440,
Mumbai,2,0.9,121.69,2200,138800,183.561,20400000,183.96,1760,Suitable
Chennai,5,1.4,79.9,1400,93900,119.958,11000000,122.19,1120,Suitable
Ahmedabad,2,,172.73,600,57800,267.68,8000000,,480,Suitable
Chennai,5,1.426,14.4,1400,,124.678,11000000,,1120,Suitable
Pune,5,0.91,176.27,650,113200,202.5,7300000,206.4,520,Suitable
Kolkata,2,1.5,55.415,1600,69600,195.69,14800000,198.7,1280,
Lucknow,3,1.49,33.7,1000,131800,295.18,,301.6,800,Suitable
Hyderabad,5,0.5,181.837,850,30700,120.2,,117.101,680,Suitable
Delhi,2,0.72,102.8,800,95900,100.2,19000000,100.33,640,Suitable
Chennai,5,0.993,118,1400,105700,173.8,11000000,173.6,1120,Suitable
Kolkata,5,1.37,173.629,1600,101600,168.55,14800000,162.43,1280,Suitable
Hyderabad,,1.24,131.163,850,25500,186.139,10000000,191.21,680,Suitable
Hyderabad,1,1.136,115.94,850,,180.555,10000000,178.4,680,Suitable
Kolkata,5,1.15,176.84,1600,119300,289.2,14800000,296.362,1280,Suitable
Bangalore,2,1.2,169.61,900,142800,209.68,12000000,202.27,720,Suitable
Mumbai,1,1.183,,2200,117200,175,20400000,171.908,1760,Suitable
Pune,3,0.98,114.56,650,113100,129.5,7300000,132.514,520,
Delhi,3,1.1,,800,84000,120.83,19000000,,640,
Kolkata,18,0.6,,1600,323500,1203.421901,14800000,736.7970771,1280,Suitable
Chennai,3,0.824,100.787,1400,21400,173.781,11000000,181.368,1120,Suitable
Pune,3,1.3,63.523,650,133700,241.31,7300000,243.2,520,
Mumbai,2,1.203,90.659,2200,95200,232.9,20400000,237.98,1760,Suitable
Jaipur,5,0.9,135.4,550,122800,,3500000,168.7,440,Suitable
Ahmedabad,4,0.595,106.26,600,54700,153.2,8000000,146.4,480,Suitable
Lucknow,4,1.128,10.65,1000,76500,116.611,4500000,109.76,800,Suitable
Delhi,1,0.6,43.6,800,109200,194.7,19000000,191.985,640,Suitable
Kolkata,6,1.4,182.394,1600,85800,147.81,,154,1280,Suitable
Chennai,2,,13.59,1400,74900,294.2,11000000,295.9,,Suitable
Kolkata,2,1.116,84.4,1600,99000,143.8,14800000,144.323,1280,Suitable
Ahmedabad,4,0.73,37.601,600,103300,127.63,8000000,129.6,480,Suitable
Bangalore,2,0.9,135.6,900,134900,278.6,12000000,291.5,720,Suitable
Delhi,3,1.2,76.54,,65600,235.42,19000000,243.431,640,Suitable
Bangalore,1,0.8,101.11,900,,235.8,12000000,237.6,720,Suitable
Chennai,2,0.84,22.704,1400,61900,290,11000000,290.41,1120,Suitable
Mumbai,2,1.01,107.23,2200,55500,273.65,20400000,277.046,1760,Suitable
Delhi,6,1.3,99.19,800,81200,241.911,19000000,240.12,640,Suitable
Delhi,6,0.7,62.5,800,124900,117.859,19000000,116.044,640,Suitable
Jaipur,4,1.1,119.77,550,45300,123.7,3500000,126.6,440,Suitable
Chennai,6,0.864,111.639,1400,103300,107.2,11000000,97.02,1120,Suitable
Mumbai,3,1.1,198.49,2200,112600,103.9,20400000,106.81,1760,Suitable
Lucknow,,1.46,,1000,32000,152.08,4500000,150.919,800,Suitable
Bangalore,3,0.684,135.531,900,149500,230.612,12000000,,720,Suitable
Jaipur,,0.7,108.56,550,81800,123.9,3500000,120.6,440,Suitable
Hyderabad,2,0.5,121.8,850,44600,122.1,10000000,128.5,680,Suitable
Jaipur,2,0.51,198.735,550,24900,199.35,3500000,194.037,440,Suitable
Lucknow,4,0.666,61,1000,129000,206.16,4500000,209.4,800,Suitable
Kolkata,4,,165.84,1600,124300,144.99,14800000,137.2,1280,Suitable
Bangalore,1,1.2,108.061,900,33600,243.5,,248.16,720,Suitable
Hyderabad,4,1.037,45.127,850,27900,,10000000,196.3,680,Suitable
Lucknow,2,0.8,49.1,1000,62100,216.32,4500000,211.14,800,Suitable
Jaipur,1,,161.79,550,49300,233.6,3500000,222.3,440,Suitable
Kolkata,6,0.9,21.6,1600,46200,146.45,14800000,137.295,1280,Suitable
Kolkata,1,1,162,1600,66100,141.786,14800000,140.28,1280,Suitable
Bangalore,1,1.28,100.38,900,41200,256.4,12000000,252.422,720,Suitable
Bangalore,4,1.3,172.414,900,69900,198,12000000,193.8,720,Suitable
Jaipur,2,0.7,179.8,550,87900,165.1,3500000,161.373,440,Suitable
Delhi,3,,131.31,,39800,299.3,19000000,292.87,640,Suitable
Chennai,3,1.379,132,1400,26700,280.3,11000000,285.9,1120,Suitable
Ahmedabad,6,1.264,137.401,600,,110.764,8000000,113,480,Suitable
Hyderabad,6,0.554,48.8,850,102700,162.49,10000000,166.2,680,Suitable
Hyderabad,6,1.329,138.443,,55900,240.864,10000000,237.6,680,Suitable
Lucknow,6,0.671,119.462,1000,147600,203.337,4500000,201.54,800,Suitable
Pune,1,,69.5,650,111400,194.358,7300000,198.56,520,Suitable
Pune,6,0.723,156.577,650,26400,142.421,7300000,135.019,520,Suitable
Hyderabad,3,1.5,11.9,850,28600,225.224,10000000,223.8,680,Suitable
Ahmedabad,4,0.935,37.23,600,72100,137.1,8000000,134.39,480,Suitable
Jaipur,1,0.9,175.4,550,,260.2,3500000,264.61,440,Suitable
Jaipur,1,0.95,165.26,550,28800,277.45,3500000,275.12,440,Suitable
Mumbai,3,0.69,97.57,2200,59800,168.55,20400000,160.8,1760,Suitable
Pune,2,0.7,160.8,650,82800,169.4,7300000,160.64,520,Suitable
Delhi,2,0.563,117.9,800,108900,210.9,19000000,208,640,Suitable
Lucknow,5,0.894,122.21,1000,116200,140.24,,143.292,800,Suitable
Jaipur,2,1.389,49.76,550,120900,213.1,3500000,209.8,440,Suitable
Bangalore,,0.6,83.382,900,129500,215.7,,219.6,720,Suitable
Ahmedabad,1,0.786,69.1,,67900,167.21,8000000,165.574,480,Suitable
Kolkata,3,0.956,165.79,1600,115000,112,14800000,110.6,1280,Suitable
Pune,1,1.337,142.04,650,87200,133.132,7300000,140.728,520,Suitable
Pune,1,1.3,14.513,650,88700,179.6,7300000,182.523,520,Suitable
Ahmedabad,4,1.3,180.2,600,130900,,8000000,140.225,480,Suitable
Mumbai,2,0.93,151.4,,133800,165.437,20400000,,1760,Suitable
Chennai,6,0.81,112.74,1400,66900,103,11000000,99.53,,Suitable
Jaipur,1,1.194,199.2,550,30500,255.6,3500000,256.55,440,Suitable
Kolkata,4,,150.09,1600,113500,255.12,14800000,256.053,1280,Suitable
Kolkata,3,1.2,,1600,118800,148.7,14800000,153.398,1280,Suitable
Bangalore,4,0.65,31.3,900,75300,123.43,12000000,,720,Suitable
Kolkata,,0.9,151.7,1600,139900,281.4,14800000,289.797,1280,Suitable
Pune,6,1.46,20,650,65500,273.72,7300000,275.59,520,Suitable
Chennai,4,0.8,29.16,,139200,213.08,11000000,213.865,1120,Suitable
Jaipur,3,0.501,185.1,550,77600,139.531,3500000,143.41,440,Suitable
Hyderabad,6,0.97,75.3,850,44100,274.198,10000000,279.19,680,Suitable
Hyderabad,5,0.893,89.04,850,131400,182.8,10000000,184.375,680,Suitable
Hyderabad,1,0.709,,850,,,10000000,228.65,680,Suitable
Chennai,3,1.1,61.811,1400,145500,212.35,11000000,209.2,1120,Suitable
Bangalore,6,0.9,74.923,900,26000,119.513,12000000,,720,Suitable
Lucknow,1,1.23,63.97,1000,83800,261,4500000,254.574,800,Suitable
Hyderabad,2,0.93,156.12,,52600,253.42,10000000,256.5,680,Suitable
Hyderabad,2,1.12,53.7,850,,186.176,10000000,186.791,680,Suitable
Mumbai,1,1.48,150.4,2200,139800,,,119.1,1760,Suitable
Lucknow,1,0.742,72.4,1000,53700,203.1,4500000,202.86,,Suitable
Ahmedabad,5,0.912,109.48,600,141000,250.9,8000000,258.647,480,Suitable
Chennai,2,,36.332,1400,35100,110.73,11000000,111.377,1120,Suitable
Chennai,3,1,156.7,1400,126500,224.6,11000000,226,1120,Suitable
Lucknow,,1.2,45.728,1000,20200,259.89,4500000,263.33,800,Suitable
Jaipur,4,1.2,185.189,550,119900,175.54,3500000,175.96,440,Suitable
Bangalore,3,0.769,189.152,900,126600,106.3,,107.091,720,Suitable
Lucknow,2,,52.03,1000,126800,,4500000,252.752,800,Suitable
Pune,6,1.143,20.1,650,32600,199,7300000,197.5,520,Suitable
Pune,6,1.439,178.67,650,,144.1,7300000,141,520,Suitable
Mumbai,1,0.844,14.8,2200,134500,225,20400000,231.079,1760,Suitable
Bangalore,5,0.563,176.9,900,142400,293.7,12000000,296.33,720,Suitable
Chennai,1,0.8,193.498,1400,49900,122.4,11000000,123.5,1120,Suitable
Mumbai,2,1.3,43.064,2200,104600,136.346,20400000,151.019,1760,Suitable
Ahmedabad,2,0.92,38.4,600,127900,203.2,8000000,199.9,480,Suitable
Lucknow,4,0.6,126.14,1000,55800,159.89,4500000,163.478,800,Suitable
Hyderabad,3,0.7,100.2,850,,114.2,10000000,117.1,680,Suitable
Delhi,3,0.52,182.19,800,128900,142.5,19000000,140.68,640,Suitable
Delhi,5,,169.19,800,32000,195.3,19000000,189.5,640,Suitable
Jaipur,2,1.2,19.5,550,38600,220.4,3500000,225.86,440,Suitable
Hyderabad,1,1.109,21.325,850,138900,236.8,10000000,244.6,680,Suitable
Lucknow,1,1.3,159.66,1000,140300,238,4500000,231,800,Suitable
Pune,1,0.64,187.1,650,33700,256.703,7300000,252.855,520,Suitable
Hyderabad,5,0.932,83.3,850,88300,272.26,10000000,268.2,680,Suitable
Mumbai,4,1.366,40.3,2200,130000,178.01,20400000,179.726,1760,Suitable
Bangalore,2,0.9,49.1,900,93700,181.68,12000000,179.91,720,Suitable
Jaipur,3,1.31,75.1,550,54000,205.176,3500000,206.8,440,Suitable
Chennai,6,,96.9,1400,43200,208.9,11000000,206.2,1120,Suitable
Jaipur,6,1.5,49.5,,148000,194,3500000,192.9,440,Suitable
Bangalore,5,1.18,55.9,900,84800,157.81,12000000,156.9,720,
Mumbai,6,,55.716,2200,80300,113.4,20400000,110.8,1760,Suitable
Pune,6,1.12,155.164,,21200,167.97,7300000,164.9,520,Suitable
Delhi,2,0.81,104.18,800,100200,103.7,19000000,107.3,640,Suitable
Bangalore,5,1.2,174.32,900,76600,234.5,12000000,235.4,720,Suitable
Mumbai,2,1.329,161.894,2200,51700,164.292,20400000,165.72,1760,Suitable
Kolkata,3,1.094,49.27,1600,83800,283.2,14800000,281.457,1280,Suitable
Mumbai,3,0.723,87.18,2200,119700,243,20400000,239.8,1760,Suitable
Lucknow,1,0.8,63.4,1000,61300,248.8,4500000,252.8,800,Suitable
Kolkata,1,0.89,69.571,1600,48200,185.26,14800000,190.74,1280,Suitable
Bangalore,3,0.764,59.11,900,95000,233.231,12000000,238.253,720,Suitable
Ahmedabad,4,0.68,14.141,600,109800,219.495,,224.55,480,Suitable
Lucknow,1,1.36,126.3,1000,124200,195.01,4500000,190.6,800,Suitable
Ahmedabad,1,0.8,,600,73200,189.652,8000000,195.844,480,Suitable
Jaipur,4,0.522,106.56,550,84400,237.2,3500000,245.95,440,Suitable
Kolkata,5,0.6,18.5,1600,149700,280.34,14800000,281.7,1280,Suitable
Lucknow,2,0.883,66.19,,35800,238.09,4500000,,800,Suitable
Pune,5,1.192,14.76,650,,287.4,7300000,278.29,520,Suitable
Mumbai,3,1.12,170.098,2200,109600,282.5,20400000,285.4,1760,Suitable
Bangalore,1,1.179,184.56,900,129500,250.602,12000000,258.64,720,Suitable
Mumbai,6,0.655,,2200,51300,143.8,20400000,150.5,1760,Suitable
Lucknow,1,1,152.722,,118600,206.7,4500000,204.366,800,Suitable
Delhi,3,0.565,110.32,800,116100,220,19000000,221.47,640,Suitable
Bangalore,3,,173.4,900,97000,214.5,12000000,219.15,,Suitable
Chennai,2,0.81,106.344,,76400,225.02,11000000,221.23,1120,Suitable
Ahmedabad,5,0.649,,600,49600,223.66,,217.84,480,Suitable
Mumbai,6,1.206,,2200,44800,168.8,20400000,163.49,1760,Suitable
Ahmedabad,3,1.16,150.3,600,123800,118.1,8000000,120.69,480,
Delhi,1,0.7,143.89,800,38100,,19000000,265,640,Suitable
Ahmedabad,6,0.571,35.52,600,,160.38,8000000,165.2,480,Suitable
Hyderabad,4,0.82,163.3,850,41500,240.3,10000000,241.117,680,Suitable
Jaipur,6,0.8,93.45,550,95700,279.1,,275.519,440,Suitable
Bangalore,1,1.07,168.92,900,50800,243.53,12000000,242.14,720,Suitable
Jaipur,1,0.95,164.65,550,71700,267.78,3500000,258.2,440,Suitable
Ahmedabad,3,0.797,52.65,,,134.4,8000000,143.5,480,Suitable
Pune,5,0.9,34.6,650,28500,124.392,7300000,123.598,520,Suitable
Chennai,3,1.294,142.337,1400,27700,146.594,11000000,150.88,1120,
Hyderabad,1,1.17,101.226,850,42200,241.438,10000000,233.1,680,Suitable
Hyderabad,1,0.707,38.2,850,138700,156.126,10000000,147.78,680,Suitable
Mumbai,3,0.9,174.1,2200,,209.639,20400000,201.672,1760,Suitable
Mumbai,2,,101.76,2200,44600,239.4,20400000,243.852,1760,Suitable
Kolkata,4,,154.044,1600,139500,275.2,14800000,280.58,,Suitable
Delhi,3,0.9,188.249,800,103300,249.8,19000000,258.73,640,Suitable
Kolkata,3,1.09,51.2,1600,111500,269.4,14800000,272.949,1280,
Lucknow,3,1.22,56.7,1000,107300,268.69,4500000,263.8,,Suitable
Bangalore,3,0.6,,900,124200,180.235,12000000,182.21,720,Suitable
Bangalore,6,0.6,122,900,,,12000000,217.93,720,Suitable
Jaipur,1,1.41,197.017,550,63000,264.9,3500000,264.838,440,Suitable
Bangalore,6,1,131.235,900,49600,,12000000,118.8,720,Suitable
Bangalore,2,0.723,110.62,900,62900,279.89,12000000,278.63,720,Suitable
Delhi,1,1.2,,800,61000,117.5,19000000,114.23,640,Suitable
Jaipur,3,0.568,69.52,550,38800,120.2,3500000,122.9,440,Suitable
